typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20180101,2018,1,201801,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51224162.326,True,-1,N/A,0.0,False,51224162.326,True,0.0,False,515546535.518,,515546535.518,6,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24273068.775,True,-1,N/A,0.0,False,24273068.775,True,0.0,False,120512515.309,,120512515.309,6,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,3924,"Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20668059.0,False,8,kg,20668059.0,False,20668059.0,False,0.0,False,111435385.755,,111435385.755,0,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,67944893.976,True,-1,N/A,0.0,False,67944893.976,True,0.0,False,384537872.012,,384537872.012,6,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,True,-1,N/A,0.0,False,38689977.612,True,0.0,False,235567207.939,,235567207.939,6,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,True,-1,N/A,0.0,False,21822251.0,False,0.0,False,170688804.485,,170688804.485,2,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,True,-1,N/A,0.0,False,36593082.997,True,0.0,False,170291785.671,,170291785.671,6,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,8450,Household or laundry-type washing machines; including machines which both wash and dry,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,15182423.0,False,0.0,False,50484172.926,,50484172.926,0,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,8508,Vacuum cleaners,4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,16168940.0,False,0.0,False,149751916.787,,149751916.787,0,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,True,-1,N/A,0.0,False,13240684.0,False,0.0,False,124169042.157,,124169042.157,2,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,8516,"Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; electro-thermic appliances for domestic purposes; electro heating resistors, not of heading no. 8545",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,True,-1,N/A,0.0,False,62109010.578,True,0.0,False,376983868.284,,376983868.284,6,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,9401,"Seats (not those of heading no. 9402), whether or not convertible into beds and parts thereof",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,True,-1,N/A,0.0,False,145983795.547,True,0.0,False,609490640.654,,609490640.654,6,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,9403,"Furniture and parts thereof, n.e.c. in chapter 94",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,True,-1,N/A,0.0,False,169814569.5,True,0.0,False,487860288.89,,487860288.89,6,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,9405,"Lamps, light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65413128.968,True,-1,N/A,0.0,False,65413128.968,True,0.0,False,633944762.138,,633944762.138,6,False,True
C,M,20180201,2018,2,201802,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50976557.636,True,-1,N/A,0.0,False,50976557.636,True,0.0,False,478383822.841,,478383822.841,6,False,True
C,M,20180301,2018,3,201803,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24650656.353,True,-1,N/A,0.0,False,24650656.353,True,0.0,False,119226764.702,,119226764.702,6,False,True
C,M,20180301,2018,3,201803,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,3924,"Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22828086.0,False,8,kg,22828086.0,False,22828086.0,False,0.0,False,118675197.61,,118675197.61,0,False,True
C,M,20180301,2018,3,201803,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,71753962.488,True,-1,N/A,0.0,False,71753962.488,True,0.0,False,402045140.217,,402045140.217,6,False,True
C,M,20180301,2018,3,201803,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,True,-1,N/A,0.0,False,48524585.0,False,0.0,False,257600413.942,,257600413.942,2,False,True
C,M,20180301,2018,3,201803,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,True,-1,N/A,0.0,False,34617348.0,False,0.0,False,257793305.076,,257793305.076,2,False,True
